,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit
9153,2012-09-04 18:00:00,Fall,0.0,,Clear,31.16,75.0,15.0013,94,745,839,4820.128767123288
9154,2012-09-04 19:00:00,Fall,0.0,1.0,Clear,,70.0,,50,502,552,3018.428767123288
9155,2012-09-04 20:00:00,Fall,,,Clear,30.34,,16.9979,47,338,385,2261.628767123288
9156,2012-09-04 21:00:00,Fall,0.0,1.0,,30.34,74.0,,28,240,268,1513.4287671232876
9157,2012-09-04 22:00:00,Fall,0.0,1.0,,,,,25,154,179,1092.0287671232877
9158,2012-09-04 23:00:00,Fall,0.0,,Clear,29.52,74.0,,12,83,95,563.1287671232876
9159,2012-09-05 00:00:00,Fall,0.0,1.0,Clear,29.52,74.0,,10,27,37,287.9287671232877
9160,2012-09-05 01:00:00,Fall,0.0,1.0,Clear,28.7,84.0,,2,11,13,81.52876712328768
9161,2012-09-05 02:00:00,Fall,0.0,1.0,Clear,28.7,,12.998,0,9,9,38.52876712328767
9162,2012-09-05 03:00:00,Fall,0.0,1.0,,,79.0,19.0012,0,4,4,17.028767123287672
9163,2012-09-05 04:00:00,Fall,0.0,1.0,Clear,,79.0,,2,3,5,47.128767123287666
9164,2012-09-05 05:00:00,Fall,0.0,,,28.7,79.0,19.9995,1,39,40,184.72876712328767
9165,2012-09-05 06:00:00,Fall,0.0,1.0,Clear,,79.0,,7,203,210,993.1287671232876
9166,2012-09-05 07:00:00,Fall,0.0,1.0,Mist,28.7,,,11,489,500,2291.728767123288
9167,2012-09-05 08:00:00,Fall,,1.0,Clear,29.52,74.0,12.998,33,692,725,3543.0287671232877
9168,2012-09-05 09:00:00,Fall,0.0,1.0,Clear,30.34,70.0,,27,263,290,1595.1287671232876
9169,2012-09-05 10:00:00,Fall,0.0,1.0,Mist,,70.0,,54,181,235,1706.9287671232876
9170,2012-09-05 11:00:00,Fall,0.0,1.0,Mist,31.98,,11.0014,61,156,217,1719.8287671232877
9171,2012-09-05 12:00:00,,0.0,1.0,Clear,31.98,70.0,,49,217,266,1775.7287671232878
9172,2012-09-05 13:00:00,Fall,0.0,1.0,Clear,,,11.0014,50,184,234,1651.0287671232877
9173,2012-09-05 14:00:00,Fall,0.0,1.0,Clear,33.62,56.0,7.0015,34,177,211,1345.7287671232878
9174,2012-09-05 15:00:00,Fall,,1.0,,31.98,,,41,204,245,1582.2287671232878
9175,2012-09-05 16:00:00,Fall,0.0,1.0,Clear,31.16,,16.9979,86,344,430,2958.228767123288
9176,2012-09-05 17:00:00,Fall,0.0,1.0,Clear,31.16,66.0,16.9979,83,780,863,4781.428767123288
9177,2012-09-05 18:00:00,Fall,0.0,1.0,Clear,31.16,,12.998,82,757,839,4665.328767123287
9178,2012-09-05 19:00:00,Fall,0.0,1.0,Clear,30.34,70.0,11.0014,64,598,662,3672.0287671232877
9179,2012-09-05 20:00:00,Fall,,1.0,Clear,29.52,84.0,11.0014,55,357,412,2480.928767123288
9180,2012-09-05 21:00:00,Fall,0.0,1.0,Clear,,79.0,,18,278,296,1504.8287671232877
9181,2012-09-05 22:00:00,Fall,0.0,,Clear,29.52,79.0,,38,181,219,1431.7287671232878
9182,2012-09-05 23:00:00,Fall,0.0,,Clear,,,6.0032,24,126,150,954.4287671232877
9183,2012-09-06 00:00:00,Fall,0.0,,Mist,28.7,,,30,35,65,666.3287671232877
9184,2012-09-06 01:00:00,Fall,0.0,1.0,Mist,28.7,,0.0,2,16,18,103.02876712328768
9185,2012-09-06 02:00:00,Fall,0.0,1.0,Clear,,79.0,0.0,1,7,8,47.128767123287666
9186,2012-09-06 03:00:00,Fall,0.0,1.0,Clear,28.7,,,0,9,9,38.52876712328767
9187,2012-09-06 04:00:00,Fall,0.0,1.0,Mist,28.7,84.0,,0,8,8,34.22876712328767
9188,2012-09-06 05:00:00,Fall,,1.0,,28.7,84.0,12.998,3,35,38,201.92876712328766
9189,2012-09-06 06:00:00,Fall,0.0,1.0,Mist,28.7,,,11,189,200,1001.7287671232876
9190,2012-09-06 07:00:00,Fall,0.0,1.0,,28.7,84.0,7.0015,21,461,482,2343.328767123288
9191,2012-09-06 08:00:00,Fall,0.0,,,28.7,79.0,0.0,24,622,646,3087.228767123288
9192,2012-09-06 09:00:00,Fall,0.0,1.0,Rainy,,,8.9981,8,115,123,631.9287671232877
9193,2012-09-06 10:00:00,Fall,0.0,,Rainy,,94.0,8.9981,9,40,49,326.6287671232877
9194,2012-09-06 11:00:00,Fall,0.0,1.0,Rainy,28.7,84.0,11.0014,10,52,62,395.4287671232877
9195,2012-09-06 12:00:00,Fall,0.0,,,29.52,79.0,15.0013,11,126,137,730.8287671232877
9196,2012-09-06 13:00:00,Fall,0.0,1.0,,29.52,79.0,7.0015,39,152,191,1324.2287671232878
9197,2012-09-06 14:00:00,Fall,0.0,1.0,Clear,30.34,,6.0032,38,178,216,1418.8287671232877
9198,2012-09-06 15:00:00,Fall,0.0,1.0,Clear,30.34,,,42,228,270,1702.6287671232876
9199,2012-09-06 16:00:00,Fall,0.0,1.0,,,70.0,15.0013,42,374,416,2330.428767123288
9200,2012-09-06 17:00:00,Fall,0.0,1.0,,30.34,70.0,,67,741,808,4338.528767123287
9201,2012-09-06 18:00:00,Fall,0.0,1.0,Clear,29.52,70.0,,74,761,835,4544.928767123288
9202,2012-09-06 19:00:00,Fall,0.0,1.0,Clear,27.88,74.0,16.9979,54,504,558,3095.828767123288
9203,2012-09-06 20:00:00,Fall,0.0,1.0,Clear,27.06,78.0,15.0013,50,356,406,2390.628767123288
9204,2012-09-06 21:00:00,Fall,0.0,1.0,Clear,26.24,,,32,240,272,1582.2287671232878
9205,2012-09-06 22:00:00,Fall,0.0,1.0,Clear,26.24,89.0,11.0014,24,193,217,1242.5287671232877
9206,2012-09-06 23:00:00,Fall,0.0,1.0,Clear,26.24,,,19,150,169,971.6287671232876
9207,2012-09-07 00:00:00,Fall,0.0,1.0,Clear,26.24,89.0,8.9981,17,79,96,631.9287671232877
9208,2012-09-07 01:00:00,Fall,0.0,1.0,,,88.0,7.0015,10,19,29,253.52876712328765
9209,2012-09-07 02:00:00,Fall,0.0,1.0,,25.42,83.0,6.0032,1,10,11,60.02876712328767
9210,2012-09-07 03:00:00,Fall,0.0,1.0,,25.42,83.0,6.0032,0,9,9,38.52876712328767
9211,2012-09-07 04:00:00,Fall,0.0,1.0,Clear,25.42,88.0,,1,7,8,47.128767123287666
9212,2012-09-07 05:00:00,Fall,0.0,1.0,Clear,25.42,,,1,39,40,184.72876712328767
9213,2012-09-07 06:00:00,Fall,0.0,1.0,Clear,,88.0,7.0015,5,135,140,666.3287671232877
9214,2012-09-07 07:00:00,Fall,,1.0,Clear,,89.0,,21,465,486,2360.5287671232877
9215,2012-09-07 08:00:00,Fall,0.0,1.0,Clear,27.06,83.0,7.0015,29,690,719,3465.628767123288
9216,2012-09-07 09:00:00,Fall,0.0,1.0,Clear,28.7,79.0,8.9981,33,311,344,1904.7287671232878
9217,2012-09-07 10:00:00,Fall,0.0,1.0,Clear,,,8.9981,53,171,224,1646.7287671232878
9218,2012-09-07 11:00:00,,0.0,1.0,Clear,31.16,62.0,,81,215,296,2317.5287671232877
9219,2012-09-07 12:00:00,Fall,0.0,1.0,Clear,31.98,59.0,11.0014,76,247,323,2369.128767123288
9220,2012-09-07 13:00:00,Fall,0.0,1.0,Clear,32.8,59.0,16.9979,71,283,354,2437.928767123288
9221,2012-09-07 14:00:00,Fall,0.0,1.0,,32.8,59.0,,66,187,253,1939.1287671232876
9222,2012-09-07 15:00:00,Fall,,1.0,Clear,32.8,55.0,16.9979,66,265,331,2274.5287671232877
9223,2012-09-07 16:00:00,Fall,0.0,1.0,Clear,32.8,,19.0012,75,395,470,2988.328767123288
9224,2012-09-07 17:00:00,Fall,0.0,,Clear,,59.0,22.0028,88,684,772,4454.628767123288
9225,2012-09-07 18:00:00,Fall,0.0,1.0,Clear,,62.0,19.9995,95,697,792,4630.928767123288
9226,2012-09-07 19:00:00,Fall,0.0,1.0,Clear,30.34,,19.0012,70,498,568,3345.228767123288
9227,2012-09-07 20:00:00,Fall,0.0,1.0,Clear,29.52,66.0,15.0013,51,340,391,2339.0287671232877
9228,2012-09-07 21:00:00,Fall,,1.0,Clear,,74.0,11.0014,55,246,301,2003.6287671232876
9229,2012-09-07 22:00:00,Fall,0.0,1.0,Clear,,74.0,15.0013,52,247,299,1956.3287671232877
9230,2012-09-07 23:00:00,Fall,0.0,,Clear,27.06,,,28,220,248,1427.4287671232876
9231,2012-09-08 00:00:00,Fall,0.0,0.0,,27.06,89.0,,20,130,150,902.8287671232877
9232,2012-09-08 01:00:00,Fall,0.0,0.0,Mist,,,,10,107,117,631.9287671232877
9233,2012-09-08 02:00:00,Fall,0.0,,Clear,27.06,89.0,22.0028,9,68,77,447.02876712328765
9234,2012-09-08 03:00:00,Fall,0.0,0.0,,27.06,89.0,15.0013,3,40,43,223.42876712328766
9235,2012-09-08 04:00:00,Fall,0.0,0.0,Mist,,94.0,,3,8,11,85.82876712328768
9236,2012-09-08 05:00:00,Fall,0.0,0.0,Mist,27.06,94.0,16.9979,2,13,15,90.12876712328767
9237,2012-09-08 06:00:00,Fall,0.0,0.0,Mist,27.06,,19.0012,8,26,34,249.22876712328767
9238,2012-09-08 07:00:00,Fall,,0.0,Clear,27.06,89.0,19.0012,11,71,82,494.32876712328766
9239,2012-09-08 08:00:00,Fall,0.0,0.0,Clear,28.7,79.0,22.0028,33,197,230,1414.5287671232877
9240,2012-09-08 09:00:00,Fall,0.0,0.0,Clear,28.7,74.0,,87,261,348,2618.5287671232877
9241,2012-09-08 10:00:00,,0.0,0.0,Clear,,70.0,26.0027,100,322,422,3104.428767123288
9242,2012-09-08 11:00:00,Fall,0.0,0.0,Clear,31.16,62.0,,173,405,578,4716.928767123288
9243,2012-09-08 12:00:00,Fall,0.0,0.0,Clear,32.8,,,220,474,694,5822.028767123287
9244,2012-09-08 13:00:00,Fall,0.0,,,33.62,52.0,35.0008,233,435,668,5877.928767123288
9245,2012-09-08 14:00:00,Fall,0.0,0.0,Clear,33.62,52.0,30.0026,260,366,626,6045.628767123288
9246,2012-09-08 15:00:00,Fall,0.0,0.0,,22.96,88.0,,175,337,512,4458.928767123288
9247,2012-09-08 16:00:00,Fall,0.0,0.0,Rainy,22.96,88.0,12.998,19,95,114,735.1287671232876
9248,2012-09-08 17:00:00,Fall,0.0,0.0,Rainy,23.78,,12.998,52,119,171,1405.9287671232876
9249,2012-09-08 18:00:00,Fall,0.0,0.0,Rainy,23.78,83.0,,27,140,167,1066.2287671232878
9250,2012-09-08 19:00:00,Fall,0.0,0.0,Rainy,,88.0,7.0015,28,187,215,1285.5287671232877
9251,2012-09-08 20:00:00,Fall,0.0,0.0,Mist,23.78,,6.0032,28,166,194,1195.2287671232878
9252,2012-09-08 21:00:00,Fall,0.0,0.0,Mist,24.6,,11.0014,26,155,181,1113.5287671232877
9253,2012-09-08 22:00:00,Fall,0.0,0.0,Mist,23.78,,19.9995,18,176,194,1066.2287671232878
9254,2012-09-08 23:00:00,Fall,0.0,,Mist,23.78,,11.0014,12,121,133,726.5287671232877
9255,2012-09-09 00:00:00,Fall,0.0,0.0,Mist,,,12.998,18,106,124,765.2287671232876
9256,2012-09-09 01:00:00,Fall,0.0,0.0,Clear,22.96,,,20,104,124,791.0287671232877
9257,2012-09-09 02:00:00,Fall,0.0,0.0,Clear,22.14,77.0,19.0012,15,81,96,606.1287671232876
9258,2012-09-09 03:00:00,Fall,0.0,0.0,Clear,22.14,73.0,15.0013,14,32,46,378.22876712328764
9259,2012-09-09 04:00:00,Fall,,0.0,,21.32,77.0,,12,16,28,275.02876712328765
9260,2012-09-09 05:00:00,Fall,0.0,0.0,Clear,21.32,77.0,12.998,16,39,55,442.72876712328764
9261,2012-09-09 06:00:00,Fall,0.0,0.0,Clear,21.32,77.0,,11,24,35,292.22876712328764
9262,2012-09-09 07:00:00,Fall,0.0,0.0,Clear,22.14,,11.0014,20,50,70,558.8287671232877
9263,2012-09-09 08:00:00,Fall,0.0,0.0,Clear,,68.0,,27,143,170,1079.1287671232876
9264,2012-09-09 09:00:00,Fall,0.0,0.0,Clear,,61.0,,85,214,299,2382.0287671232877
9265,2012-09-09 10:00:00,Fall,0.0,0.0,,26.24,57.0,19.9995,172,323,495,4347.128767123288
9266,2012-09-09 11:00:00,Fall,0.0,0.0,,27.06,47.0,,194,391,585,5017.928767123288
9267,2012-09-09 12:00:00,Fall,0.0,0.0,,,,0.0,247,510,757,6441.228767123287
9268,2012-09-09 13:00:00,Fall,0.0,0.0,Clear,27.88,,,238,491,729,6204.728767123287
9269,2012-09-09 14:00:00,Fall,0.0,0.0,Clear,,30.0,,232,415,647,5774.728767123287
9270,2012-09-09 15:00:00,Fall,0.0,0.0,,,32.0,16.9979,284,412,696,6656.228767123287
9271,2012-09-09 16:00:00,Fall,0.0,,,,36.0,,228,473,701,5955.328767123287
9272,2012-09-09 17:00:00,Fall,0.0,0.0,Clear,28.7,,16.9979,213,458,671,5632.828767123287
9273,2012-09-09 18:00:00,Fall,0.0,0.0,Clear,27.06,,,156,404,560,4420.228767123287
9274,2012-09-09 19:00:00,Fall,,0.0,Clear,27.06,36.0,,134,362,496,3861.228767123288
9275,2012-09-09 20:00:00,Fall,0.0,0.0,Clear,25.42,41.0,,91,265,356,2704.5287671232877
9276,2012-09-09 21:00:00,Fall,,0.0,Clear,24.6,46.0,15.0013,57,149,206,1620.9287671232876
9277,2012-09-09 22:00:00,Fall,0.0,0.0,Clear,,49.0,,64,125,189,1638.1287671232876
9278,2012-09-09 23:00:00,Fall,0.0,0.0,Clear,22.96,,19.0012,22,70,92,679.2287671232876
9279,2012-09-10 00:00:00,Fall,0.0,1.0,Clear,22.96,52.0,,6,35,41,253.52876712328765
9280,2012-09-10 01:00:00,,0.0,1.0,,22.14,60.0,12.998,7,11,18,167.52876712328765
9281,2012-09-10 02:00:00,Fall,0.0,1.0,,22.14,60.0,23.9994,11,6,17,214.82876712328766
9282,2012-09-10 03:00:00,Fall,0.0,1.0,Clear,,68.0,,5,7,12,115.92876712328767
9283,2012-09-10 04:00:00,Fall,0.0,1.0,Clear,21.32,68.0,,1,4,5,34.22876712328767
9284,2012-09-10 05:00:00,Fall,,,,20.5,,16.9979,4,36,40,223.42876712328766
9285,2012-09-10 06:00:00,Fall,0.0,1.0,Clear,20.5,72.0,8.9981,8,172,180,877.0287671232877
9286,2012-09-10 07:00:00,Fall,0.0,1.0,Clear,21.32,68.0,,20,427,447,2179.928767123288
9287,2012-09-10 08:00:00,Fall,0.0,1.0,Clear,22.96,,19.0012,33,697,730,3564.5287671232877
9288,2012-09-10 09:00:00,Fall,0.0,1.0,,24.6,53.0,,40,321,361,2068.128767123288
9289,2012-09-10 10:00:00,Fall,0.0,1.0,Clear,,50.0,,42,168,210,1444.6287671232876
9290,2012-09-10 11:00:00,Fall,,,Clear,25.42,,,69,167,236,1904.7287671232878
9291,2012-09-10 12:00:00,Fall,0.0,1.0,Clear,26.24,44.0,,76,256,332,2407.828767123288
9292,2012-09-10 13:00:00,Fall,0.0,1.0,Clear,26.24,38.0,,72,251,323,2317.5287671232877
9293,2012-09-10 14:00:00,Fall,0.0,1.0,Clear,27.06,36.0,19.0012,107,233,340,2842.128767123288
9294,2012-09-10 15:00:00,Fall,,1.0,Clear,27.06,,,115,231,346,2971.128767123288
9295,2012-09-10 16:00:00,Fall,0.0,1.0,Clear,27.06,,22.0028,108,380,488,3491.428767123288
9296,2012-09-10 17:00:00,Fall,0.0,1.0,Clear,27.06,34.0,22.0028,127,744,871,5383.428767123288
9297,2012-09-10 18:00:00,Fall,0.0,1.0,Clear,,35.0,19.9995,111,857,968,5594.128767123288
9298,2012-09-10 19:00:00,Fall,0.0,1.0,Clear,25.42,38.0,,71,562,633,3637.628767123288
9299,2012-09-10 20:00:00,Fall,0.0,1.0,Clear,24.6,40.0,12.998,34,356,390,2115.428767123288
9300,2012-09-10 21:00:00,Fall,0.0,,Clear,,49.0,,29,256,285,1599.4287671232876
9301,2012-09-10 22:00:00,Fall,0.0,1.0,Clear,22.14,,,15,144,159,877.0287671232877
9302,2012-09-10 23:00:00,Fall,0.0,1.0,Clear,22.14,,,7,86,93,490.02876712328765
9303,2012-09-11 00:00:00,Fall,0.0,1.0,,21.32,59.0,7.0015,5,27,32,201.92876712328766
9304,2012-09-11 01:00:00,Fall,0.0,1.0,Clear,20.5,63.0,0.0,0,10,10,42.82876712328767
9305,2012-09-11 02:00:00,Fall,0.0,,Clear,,,11.0014,1,5,6,38.52876712328767
9306,2012-09-11 03:00:00,Fall,0.0,1.0,Clear,19.68,,8.9981,1,7,8,47.128767123287666
9307,2012-09-11 04:00:00,Fall,0.0,1.0,Clear,19.68,,7.0015,1,8,9,51.42876712328767
9308,2012-09-11 05:00:00,Fall,0.0,1.0,Clear,18.86,,6.0032,3,41,44,227.72876712328767
9309,2012-09-11 06:00:00,Fall,0.0,1.0,Clear,,77.0,7.0015,11,200,211,1049.0287671232877
9310,2012-09-11 07:00:00,Fall,0.0,1.0,Clear,20.5,72.0,,24,572,596,2872.228767123288
9311,2012-09-11 08:00:00,Fall,0.0,1.0,Clear,22.14,,6.0032,48,702,750,3844.0287671232877
9312,2012-09-11 09:00:00,Fall,0.0,1.0,,24.6,,,35,323,358,1990.7287671232878
9313,2012-09-11 10:00:00,Fall,0.0,1.0,,,,,54,142,196,1539.2287671232878
9314,2012-09-11 11:00:00,Fall,0.0,1.0,Clear,26.24,33.0,,60,187,247,1835.9287671232876
9315,2012-09-11 12:00:00,Fall,0.0,1.0,,26.24,,0.0,62,254,316,2158.428767123288
9316,2012-09-11 13:00:00,Fall,0.0,1.0,Clear,27.06,29.0,6.0032,72,256,328,2339.0287671232877
9317,2012-09-11 14:00:00,Fall,0.0,,Clear,27.88,30.0,6.0032,74,181,255,2050.928767123288
9318,2012-09-11 15:00:00,Fall,,1.0,Clear,28.7,28.0,7.0015,73,253,326,2343.328767123288
9319,2012-09-11 16:00:00,Fall,,,Clear,28.7,,,99,437,536,3581.728767123288
9320,2012-09-11 17:00:00,Fall,0.0,1.0,Clear,28.7,28.0,0.0,168,802,970,6338.028767123287
9321,2012-09-11 18:00:00,Fall,0.0,1.0,Clear,26.24,36.0,11.0014,110,767,877,5189.928767123288
9322,2012-09-11 19:00:00,Fall,0.0,1.0,Clear,25.42,41.0,,56,540,596,3285.0287671232877
9323,2012-09-11 20:00:00,Fall,0.0,1.0,Clear,,,,40,421,461,2498.128767123288
9324,2012-09-11 21:00:00,Fall,0.0,1.0,,,60.0,7.0015,28,282,310,1694.0287671232877
9325,2012-09-11 22:00:00,Fall,,1.0,Clear,22.96,64.0,,27,189,216,1276.9287671232876
9326,2012-09-11 23:00:00,Fall,0.0,1.0,Clear,22.14,68.0,,18,91,109,700.7287671232876
9327,2012-09-12 00:00:00,Fall,0.0,,,21.32,72.0,7.0015,8,41,49,313.72876712328764
9328,2012-09-12 01:00:00,Fall,0.0,1.0,Clear,21.32,72.0,,2,19,21,115.92876712328767
9329,2012-09-12 02:00:00,Fall,0.0,1.0,Clear,21.32,,,2,9,11,72.92876712328767
9330,2012-09-12 03:00:00,Fall,0.0,1.0,Clear,20.5,,6.0032,0,7,7,29.928767123287674
9331,2012-09-12 04:00:00,Fall,,1.0,Clear,,72.0,6.0032,0,5,5,21.328767123287673
9332,2012-09-12 05:00:00,Fall,0.0,1.0,Clear,20.5,72.0,,4,44,48,257.82876712328766
9333,2012-09-12 06:00:00,Fall,0.0,1.0,Clear,20.5,72.0,6.0032,6,199,205,958.7287671232876
9334,2012-09-12 07:00:00,,,,Clear,21.32,72.0,0.0,24,533,557,2704.5287671232877
9335,2012-09-12 08:00:00,Fall,0.0,,Clear,22.96,64.0,7.0015,43,727,770,3865.5287671232877
9336,2012-09-12 09:00:00,Fall,,,Clear,24.6,,8.9981,50,278,328,2055.228767123288
9337,2012-09-12 10:00:00,Fall,0.0,,Clear,25.42,,8.9981,57,148,205,1616.6287671232876
9338,2012-09-12 11:00:00,Fall,0.0,1.0,Clear,27.06,50.0,,51,181,232,1655.3287671232877
9339,2012-09-12 12:00:00,Fall,0.0,1.0,,27.88,36.0,,88,264,352,2648.628767123288
9340,2012-09-12 13:00:00,Fall,0.0,1.0,Clear,28.7,34.0,8.9981,85,238,323,2485.228767123288
9341,2012-09-12 14:00:00,Fall,0.0,1.0,Clear,28.7,,11.0014,78,200,278,2201.428767123288
9342,2012-09-12 15:00:00,Fall,0.0,1.0,Clear,29.52,,8.9981,75,243,318,2334.728767123288
9343,2012-09-12 16:00:00,Fall,0.0,1.0,Clear,29.52,,11.0014,90,419,509,3349.5287671232877
9344,2012-09-12 17:00:00,,,1.0,,28.7,41.0,,114,811,925,5447.928767123288
9345,2012-09-12 18:00:00,Fall,0.0,,Clear,27.06,,16.9979,91,886,977,5374.828767123287
9346,2012-09-12 19:00:00,Fall,0.0,1.0,Clear,26.24,,12.998,78,557,635,3736.5287671232877
9347,2012-09-12 20:00:00,Fall,0.0,1.0,,,57.0,8.9981,38,432,470,2511.0287671232877
9348,2012-09-12 21:00:00,,0.0,1.0,Clear,24.6,60.0,8.9981,27,279,306,1663.9287671232876
9349,2012-09-12 22:00:00,Fall,0.0,,Clear,22.96,,6.0032,23,189,212,1208.1287671232876
9350,2012-09-12 23:00:00,Fall,0.0,1.0,,22.96,,7.0015,16,111,127,752.3287671232877
9351,2012-09-13 00:00:00,Fall,0.0,,Clear,22.96,,6.0032,11,46,57,386.82876712328766
9352,2012-09-13 01:00:00,Fall,0.0,1.0,Clear,22.14,77.0,6.0032,6,22,28,197.62876712328767
9353,2012-09-13 02:00:00,Fall,0.0,1.0,,22.14,,0.0,0,9,9,38.52876712328767
9354,2012-09-13 03:00:00,Fall,0.0,1.0,Clear,,83.0,0.0,2,9,11,72.92876712328767
9355,2012-09-13 04:00:00,Fall,0.0,1.0,Clear,21.32,,0.0,0,6,6,25.628767123287673
9356,2012-09-13 05:00:00,Fall,0.0,1.0,Clear,21.32,83.0,,3,54,57,283.6287671232877
9357,2012-09-13 06:00:00,Fall,0.0,,Clear,,,0.0,9,186,195,954.4287671232877
9358,2012-09-13 07:00:00,Fall,0.0,1.0,Clear,22.14,77.0,0.0,22,549,571,2738.928767123288
9359,2012-09-13 08:00:00,Fall,0.0,1.0,Clear,22.96,,0.0,33,725,758,3684.928767123288
9360,2012-09-13 09:00:00,Fall,0.0,1.0,Clear,24.6,64.0,6.0032,46,292,338,2046.6287671232876
9361,2012-09-13 10:00:00,Fall,0.0,,Clear,,61.0,,63,149,212,1724.1287671232876
9362,2012-09-13 11:00:00,Fall,0.0,1.0,Clear,27.06,50.0,,71,183,254,2007.9287671232876
9363,2012-09-13 12:00:00,Fall,0.0,1.0,Clear,27.88,44.0,,57,240,297,2012.2287671232878
9364,2012-09-13 13:00:00,Fall,0.0,1.0,,,42.0,,60,223,283,1990.7287671232878
9365,2012-09-13 14:00:00,Fall,0.0,1.0,Clear,,39.0,8.9981,60,214,274,1952.0287671232877
9366,2012-09-13 15:00:00,Fall,0.0,1.0,,29.52,42.0,7.0015,99,253,352,2790.5287671232877
9367,2012-09-13 16:00:00,Fall,0.0,1.0,Clear,29.52,39.0,6.0032,85,406,491,3207.628767123288
9368,2012-09-13 17:00:00,Fall,0.0,1.0,Clear,29.52,42.0,12.998,97,787,884,5052.328767123287
9369,2012-09-13 18:00:00,Fall,0.0,1.0,Clear,27.88,,,108,744,852,5056.628767123288
9370,2012-09-13 19:00:00,Fall,0.0,1.0,,26.24,65.0,,80,594,674,3930.0287671232877
9371,2012-09-13 20:00:00,Fall,0.0,1.0,Clear,,69.0,,55,408,463,2700.228767123288
9372,2012-09-13 21:00:00,Fall,0.0,1.0,,25.42,65.0,,26,291,317,1698.3287671232877
9373,2012-09-13 22:00:00,Fall,0.0,1.0,,24.6,69.0,,28,223,251,1440.3287671232877
9374,2012-09-13 23:00:00,Fall,0.0,1.0,Clear,23.78,73.0,7.0015,33,137,170,1156.5287671232877
9375,2012-09-14 00:00:00,Fall,0.0,,Clear,,73.0,,24,63,87,683.5287671232877
9376,2012-09-14 01:00:00,Fall,0.0,1.0,Clear,22.96,73.0,6.0032,6,35,41,253.52876712328765
9377,2012-09-14 02:00:00,Fall,0.0,1.0,Clear,22.96,,,7,23,30,219.12876712328767
9378,2012-09-14 03:00:00,Fall,0.0,1.0,Clear,22.14,77.0,,5,9,14,124.52876712328768
9379,2012-09-14 04:00:00,Fall,0.0,1.0,,22.14,77.0,0.0,1,11,12,64.32876712328768
9380,2012-09-14 05:00:00,Fall,0.0,,,22.14,83.0,,1,40,41,189.02876712328765
9381,2012-09-14 06:00:00,Fall,0.0,1.0,Clear,22.14,88.0,0.0,8,144,152,756.6287671232876
9382,2012-09-14 07:00:00,Fall,0.0,1.0,Mist,22.96,88.0,,17,437,454,2171.328767123288
9383,2012-09-14 08:00:00,Fall,0.0,,Mist,,,11.0014,51,715,766,3951.5287671232877
9384,2012-09-14 09:00:00,Fall,0.0,1.0,Mist,25.42,78.0,,46,301,347,2085.328767123288
9385,2012-09-14 10:00:00,Fall,0.0,1.0,Mist,27.88,65.0,0.0,75,171,246,2025.1287671232876
9386,2012-09-14 11:00:00,Fall,0.0,1.0,Mist,27.88,,7.0015,84,196,280,2287.428767123288
9387,2012-09-14 12:00:00,Fall,0.0,1.0,Mist,28.7,54.0,12.998,119,290,409,3293.628767123288
9388,2012-09-14 13:00:00,Fall,,1.0,Mist,28.7,54.0,12.998,107,301,408,3134.5287671232877
9389,2012-09-14 14:00:00,Fall,0.0,1.0,,,45.0,11.0014,113,258,371,3052.828767123288
9390,2012-09-14 15:00:00,Fall,0.0,1.0,Mist,,48.0,,94,273,367,2790.5287671232877
9391,2012-09-14 16:00:00,Fall,0.0,1.0,Mist,29.52,51.0,0.0,109,454,563,3826.828767123288
9392,2012-09-14 17:00:00,Fall,0.0,1.0,Clear,,51.0,12.998,137,757,894,5611.328767123287
9393,2012-09-14 18:00:00,Fall,0.0,1.0,,,45.0,15.0013,116,692,808,4970.628767123288
9394,2012-09-14 19:00:00,Fall,0.0,1.0,Clear,27.88,,11.0014,83,496,579,3560.228767123288
9395,2012-09-14 20:00:00,Fall,0.0,1.0,,,,7.0015,67,337,404,2601.328767123288
9396,2012-09-14 21:00:00,Fall,,1.0,Clear,26.24,,15.0013,42,270,312,1883.2287671232878
9397,2012-09-14 22:00:00,,0.0,,Clear,25.42,83.0,,40,189,229,1500.5287671232877
9398,2012-09-14 23:00:00,Fall,,1.0,Clear,25.42,78.0,,27,168,195,1186.6287671232876
9399,2012-09-15 00:00:00,Fall,,0.0,Clear,24.6,,,38,169,207,1380.1287671232876
9400,2012-09-15 01:00:00,Fall,0.0,,Clear,24.6,73.0,,8,101,109,571.7287671232876
9401,2012-09-15 02:00:00,Fall,0.0,0.0,Clear,23.78,,7.0015,18,75,93,631.9287671232877
9402,2012-09-15 03:00:00,Fall,0.0,0.0,Clear,,73.0,16.9979,6,31,37,236.32876712328766
9403,2012-09-15 04:00:00,Fall,0.0,0.0,Mist,24.6,69.0,23.9994,3,3,6,64.32876712328768
9404,2012-09-15 05:00:00,Fall,0.0,0.0,Clear,,,,1,15,16,81.52876712328768
9405,2012-09-15 06:00:00,Fall,0.0,0.0,Clear,22.14,,,6,27,33,219.12876712328767
9406,2012-09-15 07:00:00,Fall,0.0,0.0,Clear,,52.0,,10,63,73,442.72876712328764
9407,2012-09-15 08:00:00,Fall,0.0,0.0,Clear,22.96,,,43,169,212,1466.1287671232876
9408,2012-09-15 09:00:00,Fall,0.0,0.0,Clear,24.6,43.0,27.9993,79,263,342,2489.5287671232877
